config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE
69,0.075120034890996404,0.0077926466943688951,0.53139271499999996,0.020113713291475144,4.5599367969331873e-05,0.0025568504085678729,4.5901980635861821e-07
70,0.08298839351854409,0.0081847480073222716,0.53000068,0.020113713291475144,4.5599367969331873e-05,0.0049603428876978497,2.0305709533955479e-06
71,0.098549706850839719,0.0097961198307357587,0.52920746900000004,0.020113713291475144,4.5599367969331873e-05,0.009736247895320892,8.5384461797951524e-06
72,0.12880973062972953,0.016115325689695568,0.52589166499999995,0.020113713291475144,4.5599367969331873e-05,0.018519262146420523,3.5096941549337389e-05
73,0.18715712027099626,0.04017865195458642,0.52256187300000001,0.020113713291475144,4.5599367969331873e-05,0.03494145227395469,0.0001423265660477032
74,0.29517717409798749,0.12634148462692366,0.51868583899999998,0.020113713291475144,4.5599367969331873e-05,0.064610426875406787,0.00057183646063555167
75,0.45783326224908139,0.36055101635969378,0.51270800999999999,0.020113713291475144,4.5599367969331873e-05,0.11520809326735686,0.0022586531439395419
76,0.54316325107934182,0.53653618380098167,0.50016394500000005,0.020113713291475144,4.5599367969331873e-05,0.19963179341196224,0.008946087076580388
77,0.13270664160977536,0.029177147563374289,0.53103203099999996,0.037924398816769393,0.00018462270399124419,0,0
78,0.13369550473267591,0.029179421151526538,0.53095946900000002,0.037924398816769393,0.00018462270399124419,0.00038933580010956355,1.3082085420288639e-08
79,0.13567650859314764,0.029197424842420289,0.53120927699999998,0.037924398816769393,0.00018462270399124419,0.0011416362040177295,9.1300779360211928e-08
80,0.13966342542143056,0.029287974882664783,0.53052173999999996,0.037924398816769393,0.00018462270399124419,0.0025568504085678729,4.5901980635861821e-07
81,0.1475317840489779,0.02968007619561816,0.52886332800000002,0.037924398816769393,0.00018462270399124419,0.0049603428876978497,2.0305709533955479e-06
82,0.16309309738127348,0.031291448019031644,0.527036316,0.037924398816769393,0.00018462270399124419,0.009736247895320892,8.5384461797951524e-06
83,0.19335312116016351,0.037610653877991458,0.52172848900000002,0.037924398816769393,0.00018462270399124419,0.018519262146420523,3.5096941549337389e-05
84,0.2517005108014303,0.061673980142882306,0.51487612100000002,0.037924398816769393,0.00018462270399124419,0.03494145227395469,0.0001423265660477032
85,0.35972056462842272,0.14783681281521954,0.50550557699999998,0.037924398816769393,0.00018462270399124419,0.064610426875406787,0.00057183646063555167
86,0.52237665277951495,0.38204634454798969,0.49323326099999998,0.037924398816769393,0.00018462270399124419,0.11520809326735686,0.0022586531439395419
87,0.60770664160977506,0.55803151198927758,0.46933370400000002,0.037924398816769393,0.00018462270399124419,0.19963179341196224,0.008946087076580388
88,0.25396042226328153,0.10736252875123943,0.52955057800000005,0.069676720305985027,0.00073896457082352565,0,0
89,0.25494928538618133,0.10736480233939169,0.53083807100000002,0.069676720305985027,0.00073896457082352565,0.00038933580010956355,1.3082085420288639e-08
90,0.25693028924665418,0.10738280603028544,0.52858696599999999,0.069676720305985027,0.00073896457082352565,0.0011416362040177295,9.1300779360211928e-08
91,0.26091720607493657,0.10747335607052994,0.527720262,0.069676720305985027,0.00073896457082352565,0.0025568504085678729,4.5901980635861821e-07
92,0.26878556470248471,0.1078654573834833,0.52547060000000001,0.069676720305985027,0.00073896457082352565,0.0049603428876978497,2.0305709533955479e-06
93,0.28434687803477976,0.10947682920689679,0.52336545800000001,0.069676720305985027,0.00073896457082352565,0.009736247895320892,8.5384461797951524e-06
94,0.31460690181366979,0.1157960350658566,0.51751992599999996,0.069676720305985027,0.00073896457082352565,0.018519262146420523,3.5096941549337389e-05
95,0.37295429145493453,0.13985936133074744,0.50360878499999995,0.069676720305985027,0.00073896457082352565,0.03494145227395469,0.0001423265660477032
96,0.48097434528192623,0.22602219400308468,0.48298949499999999,0.069676720305985027,0.00073896457082352565,0.064610426875406787,0.00057183646063555167
97,0.64363043343301896,0.4602317257358548,0.45845234800000001,0.069676720305985027,0.00073896457082352565,0.11520809326735686,0.0022586531439395419
98,0.72896042226328073,0.63621689317714269,0.41034431399999999,0.069676720305985027,0.00073896457082352565,0.19963179341196224,0.008946087076580388
99,0.43332523124459066,0.31607131459275761,0.52977545199999998,0.12373010939609654,0.0029401919986455881,0,0
100,0.43431409436749163,0.31607358818090986,0.52833216800000005,0.12373010939609654,0.0029401919986455881,0.00038933580010956355,1.3082085420288639e-08
101,0.43629509822796264,0.31609159187180363,0.52793018700000005,0.12373010939609654,0.0029401919986455881,0.0011416362040177295,9.1300779360211928e-08
102,0.44028201505624603,0.31618214191204813,0.52767938000000003,0.12373010939609654,0.0029401919986455881,0.0025568504085678729,4.5901980635861821e-07
103,0.44815037368379362,0.31657424322500149,0.52502089299999999,0.12373010939609654,0.0029401919986455881,0.0049603428876978497,2.0305709533955479e-06
104,0.46371168701608972,0.31818561504841497,0.51877126500000004,0.12373010939609654,0.0029401919986455881,0.009736247895320892,8.5384461797951524e-06
105,0.49397171079497926,0.32450482090737481,0.50934101399999998,0.12373010939609654,0.0029401919986455881,0.018519262146420523,3.5096941549337389e-05
106,0.55231910043624399,0.34856814717226564,0.49212481000000002,0.12373010939609654,0.0029401919986455881,0.03494145227395469,0.0001423265660477032
107,0.66033915426323786,0.4347309798446029,0.45642411100000002,0.12373010939609654,0.0029401919986455881,0.064610426875406787,0.00057183646063555167
108,0.82299524241433075,0.668940511577373,0.40718764299999999,0.12373010939609654,0.0029401919986455881,0.11520809326735686,0.0022586531439395419
109,0.90832523124459252,0.84492567901866089,0.32902652700000001,0.12373010939609654,0.0029401919986455881,0.19963179341196224,0.008946087076580388
110,0.52500000000000002,0.47114563557409672,0.52650342900000002,0.21554624419381674,0.01164318199719323,0,0
111,0.52598886312290216,0.47114790916224897,0.52655124200000003,0.21554624419381674,0.01164318199719323,0.00038933580010956355,1.3082085420288639e-08
112,0.52796986698337245,0.47116591285314274,0.52600853800000003,0.21554624419381674,0.01164318199719323,0.0011416362040177295,9.1300779360211928e-08
113,0.53195678381165512,0.47125646289338724,0.52541855199999998,0.21554624419381674,0.01164318199719323,0.0025568504085678729,4.5901980635861821e-07
114,0.53982514243920288,0.4716485642063406,0.52261903099999996,0.21554624419381674,0.01164318199719323,0.0049603428876978497,2.0305709533955479e-06
115,0.55538645577149881,0.47325993602975408,0.51769067099999999,0.21554624419381674,0.01164318199719323,0.009736247895320892,8.5384461797951524e-06
116,0.58564647955038829,0.47957914188871387,0.50750875900000003,0.21554624419381674,0.01164318199719323,0.018519262146420523,3.5096941549337389e-05
117,0.6439938691916538,0.50364246815360469,0.48807341999999998,0.21554624419381674,0.01164318199719323,0.03494145227395469,0.0001423265660477032
118,0.75201392301864667,0.58980530082594196,0.45011890100000002,0.21554624419381674,0.01164318199719323,0.064610426875406787,0.00057183646063555167
119,0.91467001116973778,0.82401483255871211,0.391515473,0.21554624419381674,0.01164318199719323,0.11520809326735686,0.0022586531439395419
120,1,1,0.30044194600000002,0.21554624419381674,0.01164318199719323,0.19963179341196224,0.008946087076580388
