config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE,s2_MAPE,s2_NMSE,s3_MAPE,s3_NMSE,s4_MAPE,s4_NMSE,s5_MAPE,s5_NMSE
240,0.23420515175651266,0.33921132747634697,0.36900751700000001,0,0,0,0,0.91466903686523438,1,0.054808110924766583,0.00046335850843711145,0,0,0,0
241,0.23420515175651266,0.33921132747634697,0.36868283099999999,0,0,0,0,0.91466903686523438,1,0.47482662605450138,0.11335792934693111,0,0,0,0
242,0.23420515175651266,0.33921132747634697,0.29582521099999998,0,0,0,0,0.91466903686523438,1,0.85624313354492188,1,0,0,0,0
243,0.23420515175651266,0.33921132747634697,0.29917967099999998,0,0,0,0,0.91466903686523438,1,0.85624313354492188,1,0,0,0,0
244,0.23420515175651266,0.33921132747634697,0.30798180800000002,0,0,0,0,0.91466903686523438,1,0,0,0,0,0,0
245,0.23420515175651266,0.33921132747634697,0.34786054599999999,0,0,0,0,0.91466903686523438,1,0.85624313354492188,1,0,0,0,0
246,0.23420515175651266,0.33921132747634697,0.29552869300000001,0,0,0,0,0.91466903686523438,1,0.85624313354492188,1,0,0,0,0
247,0.23420515175651266,0.33921132747634697,0.32666630299999999,0,0,0,0,0.91466903686523438,1,0.85624313354492188,1,0,0,0,0
248,0.23420515175651266,0.33921132747634697,0.298847276,0,0,0,0,0.91466903686523438,1,0,0,0,0,0,0
249,0.23420515175651266,0.33921132747634697,0.29652667100000002,0,0,0,0,0.91466903686523438,1,0.029349513899250026,0.00011093713019455803,0,0,0,0
250,0.23420515175651266,0.33921132747634697,0.29622018999999999,0,0,0,0,0.91466903686523438,1,0.69915187525486466,0.39479969945203269,0,0,0,0
251,0.23420515175651266,0.33921132747634697,0.29615970800000002,0,0,0,0,0.91466903686523438,1,0.85624313354492188,1,0,0,0,0
252,0.23420515175651266,0.33921132747634697,0.29605332400000001,0,0,0,0,0.91466903686523438,1,0.85624313354492188,1,0,0,0,0
253,0.23420515175651266,0.33921132747634697,0.29574338500000003,0,0,0,0,0.91466903686523438,1,0.85624313354492188,1,0,0,0,0
254,0.23420515175651266,0.33921132747634697,0.29594862399999999,0,0,0,0,0.91466903686523438,1,0.85624313354492188,1,0,0,0,0
255,0,0,0.30201793700000001,0,0,0,0,0,0,0,0,0,0,0.00073691275757772434,1.017642263681214e-07
256,0,0,0.302228787,0,0,0,0,0,0,0,0,0,0,0.0020897457832725727,7.133946667246938e-07
257,0,0,0.3020757,0,0,0,0,0,0,0,0,0,0,0.0046713869740736399,3.5621158608966306e-06
258,0,0,0.44437590300000002,0,0,0,0,0,0,0,0,0,0,0.0094673376615136643,1.5803755559712259e-05
259,0,0,0.30061212900000001,0,0,0,0,0,0,0,0,0,0,0.018436560699085457,6.6669330534709393e-05
260,0,0,0.42047137099999998,0,0,0,0,0,0,0,0,0,0,0.035299224261615122,0.00027203686528506433
261,0,0,0.30215924300000002,0,0,0,0,0,0,0,0,0,0,0.066925301383199784,0.0010976716341893321
262,0,0,0.35187851999999997,0,0,0,0,0,0,0,0,0,0,0.12482140519422169,0.0043929082768954294
263,0.017853308042273225,0.0061128677149420085,0.309449902,0,0,0,0,0,0,0,0,0,0,0.23835386535479269,0.017767155452867944
264,0.040921579490771402,0.027604825047189724,0.36895771900000002,0,0,0,0,0,0,0,0,0,0,0.40418860000964196,0.068864286968090299
265,0.070032141267286532,0.091561157406793742,0.29691814,0,0,0,0,0,0,0,0,0,0,0.62629010757810788,0.25671325675260587
266,0.106037566841157,0.26443638451866708,0.29329836999999997,0,0,0,0,0,0,0,0,0,0,0.87965475457439535,0.90290786557610048
267,0.10619439019097222,0.26544222293455844,0.30499549399999998,0,0,0,0,0,0,0,0,0,0,0.9006195068359375,1
268,0.10619439019097222,0.26544222293455844,0.29256381999999997,0,0,0,0,0,0,0,0,0,0,0.9006195068359375,1
269,0.10619439019097222,0.26544222293455844,0.44069277699999998,0,0,0,0,0,0,0,0,0,0,0.9006195068359375,1
270,0.10619439019097222,0.26544222293455844,0.293052696,0,0,0,0,0,0,0,0,0,0,0.9006195068359375,1
271,0.0007154408482573215,3.043999564602165e-07,0.38606394399999999,0,0,0,0,0,0,0,0,0.0072555615269624344,3.1365272899216516e-06,0,0
272,0.0007154408482573215,3.043999564602165e-07,0.30172491299999998,0,0,0,0,0,0,0,0,0.0072555615269624344,3.1365272899216516e-06,0.0046713869740736399,3.5621158608966306e-06
273,0.0007154408482573215,3.043999564602165e-07,0.30118346299999998,0,0,0,0,0,0,0,0,0.0072555615269624344,3.1365272899216516e-06,0.0094673376615136643,1.5803755559712259e-05
274,0.041637020339027511,0.027605129447146184,0.29844027699999998,0,0,0,0,0,0,0,0,0.0072555615269624344,3.1365272899216516e-06,0.40418860000964196,0.068864286968090299
275,0.10675300768942028,0.26443668891862354,0.291193221,0,0,0,0,0,0,0,0,0.0072555615269624344,3.1365272899216516e-06,0.87965475457439535,0.90290786557610048
276,0.10690983103923551,0.2654425273345149,0.29204608599999998,0,0,0,0,0,0,0,0,0.0072555615269624344,3.1365272899216516e-06,0.9006195068359375,1
277,0.10690983103923551,0.2654425273345149,0.29249736599999998,0,0,0,0,0,0,0,0,0.0072555615269624344,3.1365272899216516e-06,0.9006195068359375,1
278,0.10690983103923551,0.2654425273345149,0.30062520399999998,0,0,0,0,0,0,0,0,0.0072555615269624344,3.1365272899216516e-06,0.9006195068359375,1
279,0.10690983103923551,0.2654425273345149,0.29227784000000001,0,0,0,0,0,0,0,0,0.0072555615269624344,3.1365272899216516e-06,0.9006195068359375,1
280,0.0019341246153998365,2.1186734658523743e-06,0.30231154399999999,0,0,0,0,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0,0
281,0.0019341246153998365,2.1186734658523743e-06,0.32100850800000003,0,0,0,0,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.0046713869740736399,3.5621158608966306e-06
282,0.0019341246153998365,2.1186734658523743e-06,0.31722866599999999,0,0,0,0,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.0094673376615136643,1.5803755559712259e-05
283,0.0019341246153998365,2.1186734658523743e-06,0.302463757,0,0,0,0,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.035299224261615122,0.00027203686528506433
284,0.0019341246153998365,2.1186734658523743e-06,0.48363883299999999,0,0,0,0,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.12482140519422169,0.0043929082768954294
285,0.019787432657673892,0.0061149863884078608,0.310907143,0,0,0,0,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.23835386535479269,0.017767155452867944
286,0.042855704106170192,0.027606943720655575,0.30013648900000001,0,0,0,0,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.40418860000964196,0.068864286968090299
287,0.10797169145656506,0.26443850319213297,0.37657919499999998,0,0,0,0,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.87965475457439535,0.90290786557610048
288,0.10812851480638028,0.26544434160802433,0.29296023900000001,0,0,0,0,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.9006195068359375,1
289,0.0041053229627482507,1.0592024359234019e-05,0.43858323199999999,0,0,0,0,0,0,0,0,0.041005308662877701,0.00010943307334319948,0,0
290,0.0041053229627482507,1.0592024359234019e-05,0.41620515800000002,0,0,0,0,0,0,0,0,0.041005308662877701,0.00010943307334319948,0.018436560699085457,6.6669330534709393e-05
291,0.045026902453519917,0.027615417071548957,0.29789753200000002,0,0,0,0,0,0,0,0,0.041005308662877701,0.00010943307334319948,0.40418860000964196,0.068864286968090299
292,0.074137464230037697,0.091571749431152968,0.494799508,0,0,0,0,0,0,0,0,0.041005308662877701,0.00010943307334319948,0.62629010757810788,0.25671325675260587
293,0.11029971315372565,0.2654528149589177,0.29124633900000002,0,0,0,0,0,0,0,0,0.041005308662877701,0.00010943307334319948,0.9006195068359375,1
294,0.11029971315372565,0.2654528149589177,0.292080901,0,0,0,0,0,0,0,0,0.041005308662877701,0.00010943307334319948,0.9006195068359375,1
295,0.0078296133646851875,4.6816823901113004e-05,0.301618885,0,0,0,0,0,0,0,0,0.077646384166351154,0.00048192924222406397,0,0
296,0.0078296133646851875,4.6816823901113004e-05,0.302086839,0,0,0,0,0,0,0,0,0.077646384166351154,0.00048192924222406397,0.035299224261615122,0.00027203686528506433
297,0.025682921406960976,0.0061596845388431215,0.30009054600000001,0,0,0,0,0,0,0,0,0.077646384166351154,0.00048192924222406397,0.23835386535479269,0.017767155452867944
298,0.048751192855459355,0.027651641871090836,0.29831436900000002,0,0,0,0,0,0,0,0,0.077646384166351154,0.00048192924222406397,0.40418860000964196,0.068864286968090299
299,0.1140240035556558,0.26548903975845956,0.291034664,0,0,0,0,0,0,0,0,0.077646384166351154,0.00048192924222406397,0.9006195068359375,1
300,0.014100551700556022,0.00019546401442165523,0.30400223999999998,0,0,0,0,0,0,0,0,0.13810176934126006,0.002002016474771101,0,0
301,0.014100551700556022,0.00019546401442165523,0.30144307799999998,0,0,0,0,0,0,0,0,0.13810176934126006,0.002002016474771101,0.0020897457832725727,7.133946667246938e-07
302,0.014100551700556022,0.00019546401442165523,0.30018731399999998,0,0,0,0,0,0,0,0,0.13810176934126006,0.002002016474771101,0.0046713869740736399,3.5621158608966306e-06
303,0.014100551700556022,0.00019546401442165523,0.30320496899999999,0,0,0,0,0,0,0,0,0.13810176934126006,0.002002016474771101,0.066925301383199784,0.0010976716341893321
304,0.031953859742832762,0.0063083317293636636,0.30037957399999998,0,0,0,0,0,0,0,0,0.13810176934126006,0.002002016474771101,0.23835386535479269,0.017767155452867944
305,0.12029494189151829,0.2656376869489801,0.42664606199999999,0,0,0,0,0,0,0,0,0.13810176934126006,0.002002016474771101,0.9006195068359375,1
306,0.024420190192908208,0.00079126113353594383,0.332470761,0,0,0,0,0,0,0,0,0.23639565188982414,0.008090160902531382,0,0
307,0.024420190192908208,0.00079126113353594383,0.30165233600000002,0,0,0,0,0,0,0,0,0.23639565188982414,0.008090160902531382,0.00073691275757772434,1.017642263681214e-07
308,0.024420190192908208,0.00079126113353594383,0.41774787600000002,0,0,0,0,0,0,0,0,0.23639565188982414,0.008090160902531382,0.0020897457832725727,7.133946667246938e-07
309,0.024420190192908208,0.00079126113353594383,0.30199487800000002,0,0,0,0,0,0,0,0,0.23639565188982414,0.008090160902531382,0.035299224261615122,0.00027203686528506433
310,0.024420190192908208,0.00079126113353594383,0.34546246899999999,0,0,0,0,0,0,0,0,0.23639565188982414,0.008090160902531382,0.12482140519422169,0.0043929082768954294
311,0.065341769683678969,0.028396086180725668,0.29897093000000002,0,0,0,0,0,0,0,0,0.23639565188982414,0.008090160902531382,0.40418860000964196,0.068864286968090299
312,0.1304577570340523,0.26522764565220303,0.33792274900000002,0,0,0,0,0,0,0,0,0.23639565188982414,0.008090160902531382,0.87965475457439535,0.90290786557610048
313,0.13061458038386753,0.26623348406809438,0.39177479799999998,0,0,0,0,0,0,0,0,0.23639565188982414,0.008090160902531382,0.9006195068359375,1
314,0.13061458038386753,0.26623348406809438,0.30622449400000001,0,0,0,0,0,0,0,0,0.23639565188982414,0.008090160902531382,0.9006195068359375,1
315,0.04062752324999272,0.003147018894186547,0.40074141099999999,0,0,0,0,0,0,0,0,0.38484693282348398,0.031613190260714942,0,0
316,0.04062752324999272,0.003147018894186547,0.336845493,0,0,0,0,0,0,0,0,0.38484693282348398,0.031613190260714942,0.00073691275757772434,1.017642263681214e-07
317,0.04062752324999272,0.003147018894186547,0.34280603199999998,0,0,0,0,0,0,0,0,0.38484693282348398,0.031613190260714942,0.0020897457832725727,7.133946667246938e-07
318,0.04062752324999272,0.003147018894186547,0.301762064,0,0,0,0,0,0,0,0,0.38484693282348398,0.031613190260714942,0.0046713869740736399,3.5621158608966306e-06
319,0.04062752324999272,0.003147018894186547,0.42845274999999999,0,0,0,0,0,0,0,0,0.38484693282348398,0.031613190260714942,0.0094673376615136643,1.5803755559712259e-05
320,0.04062752324999272,0.003147018894186547,0.30190661600000002,0,0,0,0,0,0,0,0,0.38484693282348398,0.031613190260714942,0.035299224261615122,0.00027203686528506433
321,0.14682191344095263,0.268589241828745,0.44474294800000003,0,0,0,0,0,0,0,0,0.38484693282348398,0.031613190260714942,0.9006195068359375,1
322,0.14682191344095263,0.268589241828745,0.39168443800000002,0,0,0,0,0,0,0,0,0.38484693282348398,0.031613190260714942,0.9006195068359375,1
323,0.14682191344095263,0.268589241828745,0.29117921699999999,0,0,0,0,0,0,0,0,0.38484693282348398,0.031613190260714942,0.9006195068359375,1
324,0.065046386825301991,0.01252929695830611,0.39993178400000001,0,0,0,0,0,0,0,0,0.59429162092514076,0.11991300902988196,0,0
325,0.065046386825301991,0.01252929695830611,0.30206096399999999,0,0,0,0,0,0,0,0,0.59429162092514076,0.11991300902988196,0.0020897457832725727,7.133946667246938e-07
326,0.065046386825301991,0.01252929695830611,0.30229285700000003,0,0,0,0,0,0,0,0,0.59429162092514076,0.11991300902988196,0.0094673376615136643,1.5803755559712259e-05
327,0.065046386825301991,0.01252929695830611,0.447057647,0,0,0,0,0,0,0,0,0.59429162092514076,0.11991300902988196,0.035299224261615122,0.00027203686528506433
328,0.10596796631607473,0.040134122005495834,0.29861180399999998,0,0,0,0,0,0,0,0,0.59429162092514076,0.11991300902988196,0.40418860000964196,0.068864286968090299
329,0.13507852809258533,0.10409045436509985,0.34787684499999999,0,0,0,0,0,0,0,0,0.59429162092514076,0.11991300902988196,0.62629010757810788,0.25671325675260587
330,0.17124077701626705,0.27797151989286456,0.302341992,0,0,0,0,0,0,0,0,0.59429162092514076,0.11991300902988196,0.9006195068359375,1
331,0.17124077701626705,0.27797151989286456,0.29625974700000002,0,0,0,0,0,0,0,0,0.59429162092514076,0.11991300902988196,0.9006195068359375,1
332,0.17124077701626705,0.27797151989286456,0.291902298,0,0,0,0,0,0,0,0,0.59429162092514076,0.11991300902988196,0.9006195068359375,1
333,0.099222674822003545,0.049782115093063517,0.44826912899999999,0,0,0,0,0,0,0,0,0.82668829352103324,0.40857280791466227,0,0
334,0.099222674822003545,0.049782115093063517,0.30281215700000003,0,0,0,0,0,0,0,0,0.82668829352103324,0.40857280791466227,0.066925301383199784,0.0010976716341893321
335,0.14014425431278613,0.077386940140253241,0.29883685999999998,0,0,0,0,0,0,0,0,0.82668829352103324,0.40857280791466227,0.40418860000964196,0.068864286968090299
336,0.20526024166315876,0.3142184996117306,0.31401750699999997,0,0,0,0,0,0,0,0,0.82668829352103324,0.40857280791466227,0.87965475457439535,0.90290786557610048
337,0.20541706501297397,0.31522433802762195,0.333698414,0,0,0,0,0,0,0,0,0.82668829352103324,0.40857280791466227,0.9006195068359375,1
338,0.10462443033854167,0.060117218068219659,0.301796387,0,0,0,0,0,0,0,0,0.91814387240716022,0.75236480202956013,0,0
339,0.10462443033854167,0.060117218068219659,0.30217553800000002,0,0,0,0,0,0,0,0,0.91814387240716022,0.75236480202956013,0.00073691275757772434,1.017642263681214e-07
340,0.10462443033854167,0.060117218068219659,0.31049356700000003,0,0,0,0,0,0,0,0,0.91814387240716022,0.75236480202956013,0.018436560699085457,6.6669330534709393e-05
341,0.10462443033854167,0.060117218068219659,0.35385433900000002,0,0,0,0,0,0,0,0,0.91814387240716022,0.75236480202956013,0.066925301383199784,0.0010976716341893321
342,0.10462443033854167,0.060117218068219659,0.30129627199999998,0,0,0,0,0,0,0,0,0.91814387240716022,0.75236480202956013,0.12482140519422169,0.0043929082768954294
343,0.21066199717969869,0.32455360258688676,0.37570961000000003,0,0,0,0,0,0,0,0,0.91814387240716022,0.75236480202956013,0.87965475457439535,0.90290786557610048
344,0.2108188205295139,0.32555944100277812,0.42726373499999998,0,0,0,0,0,0,0,0,0.91814387240716022,0.75236480202956013,0.9006195068359375,1
345,0.10462443033854167,0.060117218068219659,0.30344969500000002,0,0,0,0,0,0,0,0,0.936798095703125,1,0,0
346,0.10462443033854167,0.060117218068219659,0.50753042100000001,0,0,0,0,0,0,0,0,0.936798095703125,1,0.0020897457832725727,7.133946667246938e-07
347,0.10462443033854167,0.060117218068219659,0.322590818,0,0,0,0,0,0,0,0,0.936798095703125,1,0.035299224261615122,0.00027203686528506433
348,0.10462443033854167,0.060117218068219659,0.36217052399999999,0,0,0,0,0,0,0,0,0.936798095703125,1,0.066925301383199784,0.0010976716341893321
349,0.14554600982932686,0.087722043115409376,0.29744909800000002,0,0,0,0,0,0,0,0,0.936798095703125,1,0.40418860000964196,0.068864286968090299
350,0.2108188205295139,0.32555944100277812,0.29086254299999997,0,0,0,0,0,0,0,0,0.936798095703125,1,0.9006195068359375,1
351,0.10462443033854167,0.060117218068219659,0.30236801899999999,0,0,0,0,0,0,0,0,0.936798095703125,1,0,0
352,0.10462443033854167,0.060117218068219659,0.30089975800000002,0,0,0,0,0,0,0,0,0.936798095703125,1,0.00073691275757772434,1.017642263681214e-07
353,0.12247773838080238,0.066230085783161669,0.301742175,0,0,0,0,0,0,0,0,0.936798095703125,1,0.23835386535479269,0.017767155452867944
354,0.14554600982932686,0.087722043115409376,0.29936869700000002,0,0,0,0,0,0,0,0,0.936798095703125,1,0.40418860000964196,0.068864286968090299
355,0.17465657160582418,0.15167837547501339,0.29394603800000002,0,0,0,0,0,0,0,0,0.936798095703125,1,0.62629010757810788,0.25671325675260587
356,0.2108188205295139,0.32555944100277812,0.29095808499999998,0,0,0,0,0,0,0,0,0.936798095703125,1,0.9006195068359375,1
357,0.2108188205295139,0.32555944100277812,0.29143962299999998,0,0,0,0,0,0,0,0,0.936798095703125,1,0.9006195068359375,1
358,0.10462443033854167,0.060117218068219659,0.30090476900000002,0,0,0,0,0,0,0,0,0.936798095703125,1,0,0
359,0.10462443033854167,0.060117218068219659,0.30078821100000003,0,0,0,0,0,0,0,0,0.936798095703125,1,0.00073691275757772434,1.017642263681214e-07
360,0.10462443033854167,0.060117218068219659,0.30160484500000001,0,0,0,0,0,0,0,0,0.936798095703125,1,0.066925301383199784,0.0010976716341893321
361,0.2108188205295139,0.32555944100277812,0.29070919000000001,0,0,0,0,0,0,0,0,0.936798095703125,1,0.9006195068359375,1
362,0.10462443033854167,0.060117218068219659,0.30349710499999999,0,0,0,0,0,0,0,0,0.936798095703125,1,0,0
363,0.10462443033854167,0.060117218068219659,0.30070709000000001,0,0,0,0,0,0,0,0,0.936798095703125,1,0.00073691275757772434,1.017642263681214e-07
364,0.10462443033854167,0.060117218068219659,0.35216734799999999,0,0,0,0,0,0,0,0,0.936798095703125,1,0.018436560699085457,6.6669330534709393e-05
365,0.10462443033854167,0.060117218068219659,0.33396219599999999,0,0,0,0,0,0,0,0,0.936798095703125,1,0.035299224261615122,0.00027203686528506433
366,0.10462443033854167,0.060117218068219659,0.30377869299999999,0,0,0,0,0,0,0,0,0.936798095703125,1,0.066925301383199784,0.0010976716341893321
367,0.14554600982932686,0.087722043115409376,0.369727692,0,0,0,0,0,0,0,0,0.936798095703125,1,0.40418860000964196,0.068864286968090299
368,0.2108188205295139,0.32555944100277812,0.28986536800000001,0,0,0,0,0,0,0,0,0.936798095703125,1,0.9006195068359375,1
369,0.10462443033854167,0.060117218068219659,0.30217412999999999,0,0,0,0,0,0,0,0,0.936798095703125,1,0,0
370,0.10462443033854167,0.060117218068219659,0.33070508300000001,0,0,0,0,0,0,0,0,0.936798095703125,1,0.00073691275757772434,1.017642263681214e-07
371,0.10462443033854167,0.060117218068219659,0.34461437099999997,0,0,0,0,0,0,0,0,0.936798095703125,1,0.0046713869740736399,3.5621158608966306e-06
372,0.10462443033854167,0.060117218068219659,0.30227668800000002,0,0,0,0,0,0,0,0,0.936798095703125,1,0.12482140519422169,0.0043929082768954294
373,0.12247773838080238,0.066230085783161669,0.30630584,0,0,0,0,0,0,0,0,0.936798095703125,1,0.23835386535479269,0.017767155452867944
374,0.14554600982932686,0.087722043115409376,0.32241238100000003,0,0,0,0,0,0,0,0,0.936798095703125,1,0.40418860000964196,0.068864286968090299
375,0.2108188205295139,0.32555944100277812,0.40404707899999998,0,0,0,0,0,0,0,0,0.936798095703125,1,0.9006195068359375,1
376,0.2108188205295139,0.32555944100277812,0.376834795,0,0,0,0,0,0,0,0,0.936798095703125,1,0.9006195068359375,1
377,0.2108188205295139,0.32555944100277812,0.30004137400000003,0,0,0,0,0,0,0,0,0.936798095703125,1,0.9006195068359375,1
378,0.10462443033854167,0.060117218068219659,0.325877101,0,0,0,0,0,0,0,0,0.936798095703125,1,0,0
379,0.17465657160582418,0.15167837547501339,0.50390822199999996,0,0,0,0,0,0,0,0,0.936798095703125,1,0.62629010757810788,0.25671325675260587
380,0.21066199717969869,0.32455360258688676,0.65182000399999995,0,0,0,0,0,0,0,0,0.936798095703125,1,0.87965475457439535,0.90290786557610048
381,0.2108188205295139,0.32555944100277812,0.63707691099999997,0,0,0,0,0,0,0,0,0.936798095703125,1,0.9006195068359375,1
