config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE,s2_MAPE,s2_NMSE,s3_MAPE,s3_NMSE,s4_MAPE,s4_NMSE,s5_MAPE,s5_NMSE
1607,0.075978867595838648,0.021824012734748998,0.34104026500000001,0.077351058830571667,0.0004597394693769959,0.13771161500754689,0.0019340170004380711,0.2422388505978256,0.018789844584028239,0.0025776564298912751,7.178637923836913e-07,0.13810176934126006,0.002002016474771101,0.0020897457832725727,7.133946667246938e-07
1608,0.014821209754775392,0.00020688793958968673,0.33533856899999998,0.1385058759546858,0.0019144586611889274,0,0,0,0,0,0,0,0,0,0
1609,0.014821209754775392,0.00020688793958968673,0.52322761399999995,0.1385058759546858,0.0019144586611889274,0,0,0,0,0,0,0,0,0.12482140519422169,0.0043929082768954294
1610,0.022650823119467114,0.00025370476349079971,0.373299249,0.1385058759546858,0.0019144586611889274,0,0,0,0,0,0,0.077646384166351154,0.00048192924222406397,0,0
1611,0.02892176145534258,0.00040235195401134194,0.338860049,0.1385058759546858,0.0019144586611889274,0,0,0,0,0,0,0.13810176934126006,0.002002016474771101,0.0020897457832725727,7.133946667246938e-07
1612,0.039241399947691706,0.00099814907312563059,0.453221863,0.1385058759546858,0.0019144586611889274,0,0,0,0,0,0,0.23639565188982414,0.008090160902531382,0,0
1613,0.039241399947691706,0.00099814907312563059,0.30616615600000002,0.1385058759546858,0.0019144586611889274,0,0,0,0,0,0,0.23639565188982414,0.008090160902531382,0.00073691275757772434,1.017642263681214e-07
1614,0.029077015229596596,0.00041934527463267506,0.42188341600000001,0.1385058759546858,0.0019144586611889274,0,0,0,0,0.0025776564298912751,7.178637923836913e-07,0.13810176934126006,0.002002016474771101,0.0046713869740736399,3.5621158608966306e-06
1615,0.017272031795447028,0.00032464063785757531,0.30669987100000001,0.1385058759546858,0.0019144586611889274,0,0,0,0,0.014981183407215215,2.5095647377126372e-05,0,0,0.0020897457832725727,7.133946667246938e-07
1616,0.019782185939459553,0.000468572028624431,0.366272975,0.1385058759546858,0.0019144586611889274,0,0,0,0,0.029349513899250026,0.00011093713019455803,0,0,0,0
1617,0.031002310690219453,0.00069343781423800187,0.306819756,0.1385058759546858,0.0019144586611889274,0,0,0,0,0.029349513899250026,0.00011093713019455803,0.13810176934126006,0.002002016474771101,0,0
1618,0.031002310690219453,0.00069343781423800187,0.33551014000000001,0.1385058759546858,0.0019144586611889274,0,0,0,0,0.029349513899250026,0.00011093713019455803,0.13810176934126006,0.002002016474771101,0.066925301383199784,0.0010976716341893321
1619,0.047793839108095745,0.0064491597336413034,0.36455995299999999,0.1385058759546858,0.0019144586611889274,0,0,0,0,0.029349513899250026,0.00011093713019455803,0.13810176934126006,0.002002016474771101,0.23835386535479269,0.017767155452867944
1620,0.025040772226503624,0.00074737850165009683,0.30637863500000001,0.1385058759546858,0.0019144586611889274,0,0,0,0,0.054808110924766583,0.00046335850843711145,0.019542957487582578,2.1920897010672351e-05,0,0
1621,0.046930224815148573,0.002306559860764887,0.40130875700000002,0.1385058759546858,0.0019144586611889274,0,0,0,0,0.099015042046594087,0.0018951229601319186,0.23639565188982414,0.008090160902531382,0.035299224261615122,0.00027203686528506433
1622,0.062845040513542741,0.0066591044507604159,0.45977420899999999,0.1385058759546858,0.0019144586611889274,0,0,0,0,0.29432736935424308,0.029782257606169423,0.019542957487582578,2.1920897010672351e-05,0,0
1623,0.014821209754775392,0.00020688793958968673,0.39508080499999998,0.1385058759546858,0.0019144586611889274,0,0,0.00071998620962972519,1.0668702470797522e-07,0,0,0,0,0,0
1624,0.016755334370176699,0.00020900661305553908,0.307107409,0.1385058759546858,0.0019144586611889274,0,0,0.00071998620962972519,1.0668702470797522e-07,0,0,0.019542957487582578,2.1920897010672351e-05,0,0
1625,0.016755334370176699,0.00020900661305553908,0.30658814400000001,0.1385058759546858,0.0019144586611889274,0,0,0.00071998620962972519,1.0668702470797522e-07,0,0,0.019542957487582578,2.1920897010672351e-05,0.12482140519422169,0.0043929082768954294
1626,0.039241399947691706,0.00099814907312563059,0.37236482799999998,0.1385058759546858,0.0019144586611889274,0,0,0.00071998620962972519,1.0668702470797522e-07,0,0,0.23639565188982414,0.008090160902531382,0.00073691275757772434,1.017642263681214e-07
1627,0.015164570935303033,0.00022109991003465903,0.32985815099999999,0.1385058759546858,0.0019144586611889274,0,0,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0,0,0,0
1628,0.015164570935303033,0.00022109991003465903,0.308252729,0.1385058759546858,0.0019144586611889274,0,0,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0,0,0.018436560699085457,6.6669330534709393e-05
1629,0.029077015229596596,0.00041934527463267506,0.32150983100000002,0.1385058759546858,0.0019144586611889274,0,0,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0.13810176934126006,0.002002016474771101,0.066925301383199784,0.0010976716341893321
1630,0.039397019302185594,0.0010180444729789165,0.31056230200000001,0.1385058759546858,0.0019144586611889274,0,0,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0.23639565188982414,0.008090160902531382,0,0
1631,0.062457434097641117,0.0065953292827073719,0.309842018,0.1385058759546858,0.0019144586611889274,0,0,0.00071998620962972519,1.0668702470797522e-07,0.29432736935424308,0.029782257606169423,0,0,0.018436560699085457,6.6669330534709393e-05
1632,0.070012110244795533,0.0092500631191173195,0.30610472500000002,0.1385058759546858,0.0019144586611889274,0,0,0.00071998620962972519,1.0668702470797522e-07,0.29432736935424308,0.029782257606169423,0,0,0.23835386535479269,0.017767155452867944
1633,0.062845040513542741,0.0066591044507604159,0.54774193199999999,0.1385058759546858,0.0019144586611889274,0,0,0.00071998620962972519,1.0668702470797522e-07,0.29432736935424308,0.029782257606169423,0.019542957487582578,2.1920897010672351e-05,0.12482140519422169,0.0043929082768954294
1634,0.065876214722650234,0.0072082614847791687,0.30912395100000001,0.1385058759546858,0.0019144586611889274,0,0,0.00071998620962972519,1.0668702470797522e-07,0.29432736935424308,0.029782257606169423,0.13810176934126006,0.002002016474771101,0.0020897457832725727,7.133946667246938e-07
1635,0.014821209754775392,0.00020688793958968673,0.31047174100000002,0.1385058759546858,0.0019144586611889274,0,0,0.0019913003314104079,7.4466870783374176e-07,0,0,0,0,0.0046713869740736399,3.5621158608966306e-06
1636,0.014821209754775392,0.00020688793958968673,0.34407083900000002,0.1385058759546858,0.0019144586611889274,0,0,0.0019913003314104079,7.4466870783374176e-07,0,0,0,0,0.066925301383199784,0.0010976716341893321
1637,0.018926532717526787,0.00021747996394892073,0.30645843299999997,0.1385058759546858,0.0019144586611889274,0,0,0.0019913003314104079,7.4466870783374176e-07,0,0,0.041005308662877701,0.00010943307334319948,0,0
1638,0.022650823119467114,0.00025370476349079971,0.306819754,0.1385058759546858,0.0019144586611889274,0,0,0.0019913003314104079,7.4466870783374176e-07,0,0,0.077646384166351154,0.00048192924222406397,0,0
1639,0.020121199147299831,0.00047025724863901429,0.33568777399999999,0.1385058759546858,0.0019144586611889274,0,0,0.0019913003314104079,7.4466870783374176e-07,0.029349513899250026,0.00011093713019455803,0.0072555615269624344,3.1365272899216516e-06,0.0046713869740736399,3.5621158608966306e-06
1640,0.014821209754775392,0.00020688793958968673,0.75363641699999995,0.1385058759546858,0.0019144586611889274,0,0,0.004391030021690891,3.7296579112788589e-06,0,0,0,0,0,0
1641,0.039241399947691706,0.00099814907312563059,0.74549763700000005,0.1385058759546858,0.0019144586611889274,0,0,0.004391030021690891,3.7296579112788589e-06,0,0,0.23639565188982414,0.008090160902531382,0,0
1642,0.014821209754775392,0.00020688793958968673,0.937773686,0.1385058759546858,0.0019144586611889274,0,0,0.0089799454227389077,1.6589615174066303e-05,0,0,0,0,0.0020897457832725727,7.133946667246938e-07
1643,0.022650823119467114,0.00025370476349079971,0.94449043399999999,0.1385058759546858,0.0019144586611889274,0,0,0.0089799454227389077,1.6589615174066303e-05,0,0,0.077646384166351154,0.00048192924222406397,0,0
1644,0.014821209754775392,0.00020688793958968673,0.64090962600000001,0.1385058759546858,0.0019144586611889274,0,0,0.017576043218851114,6.9394104898684919e-05,0,0,0,0,0,0
1645,0.014821209754775392,0.00020688793958968673,0.682021722,0.1385058759546858,0.0019144586611889274,0,0,0.017576043218851114,6.9394104898684919e-05,0,0,0,0,0.12482140519422169,0.0043929082768954294
1646,0.016755334370176699,0.00020900661305553908,0.71633448700000002,0.1385058759546858,0.0019144586611889274,0,0,0.017576043218851114,6.9394104898684919e-05,0,0,0.019542957487582578,2.1920897010672351e-05,0.035299224261615122,0.00027203686528506433
1647,0.018926532717526787,0.00021747996394892073,0.603654099,0.1385058759546858,0.0019144586611889274,0,0,0.017576043218851114,6.9394104898684919e-05,0,0,0.041005308662877701,0.00010943307334319948,0.018436560699085457,6.6669330534709393e-05
1648,0.019782185939459553,0.000468572028624431,0.30298172099999998,0.1385058759546858,0.0019144586611889274,0,0,0.017576043218851114,6.9394104898684919e-05,0.029349513899250026,0.00011093713019455803,0,0,0.066925301383199784,0.0010976716341893321
1649,0.014821209754775392,0.00020688793958968673,0.34316360299999998,0.1385058759546858,0.0019144586611889274,0,0,0.033822280134755418,0.00028442848457030151,0,0,0,0,0,0
1650,0.014821209754775392,0.00020688793958968673,0.305744982,0.1385058759546858,0.0019144586611889274,0,0,0.033822280134755418,0.00028442848457030151,0,0,0,0,0.035299224261615122,0.00027203686528506433
1651,0.016755334370176699,0.00020900661305553908,0.30321061599999999,0.1385058759546858,0.0019144586611889274,0,0,0.033822280134755418,0.00028442848457030151,0,0,0.019542957487582578,2.1920897010672351e-05,0.0046713869740736399,3.5621158608966306e-06
1652,0.018926532717526787,0.00021747996394892073,0.30529627399999998,0.1385058759546858,0.0019144586611889274,0,0,0.033822280134755418,0.00028442848457030151,0,0,0.041005308662877701,0.00010943307334319948,0,0
1653,0.040504131161736588,0.0063665724784328082,0.40277577399999998,0.1385058759546858,0.0019144586611889274,0,0,0.033822280134755418,0.00028442848457030151,0,0,0.077646384166351154,0.00048192924222406397,0.23835386535479269,0.017767155452867944
