config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE,s2_MAPE,s2_NMSE
36,0.29889572472613662,0.08653065058841912,0.49957985100000002,0.007840958711626966,3.0142486114085097e-06,0.24961599500449363,0.014617581752285617,0,0
37,0.42197201941703033,0.17997189827254101,0.50607028300000001,0.007840958711626966,3.0142486114085097e-06,0.4138703415542101,0.057007740794067396,0,0
38,0.42197201941703033,0.17997189827254101,0.506202551,0.007840958711626966,3.0142486114085097e-06,0.64804884266719576,0.21178823601692426,0,0
39,0.42197201941703033,0.17997189827254101,0.50742042899999995,0.007840958711626966,3.0142486114085097e-06,0.94160348976555397,0.76149928785572885,0,0
40,0.015537433170682154,0.00022187842608097089,0.52494523900000001,0.014739360027704285,1.3321370955627246e-05,0,0,0,0
41,0.016380868535243818,0.00024595961557303999,0.53046744899999998,0.014739360027704285,1.3321370955627246e-05,0.0015607340272276234,8.699227671129213e-08,0,0
42,0.02137473660911602,0.00041548373892397753,0.53264855099999997,0.014739360027704285,1.3321370955627246e-05,0.0082544373065514005,3.0366291143224199e-06,0,0
43,0.040684990053040819,0.0015032366121353815,0.52754333200000003,0.014739360027704285,1.3321370955627246e-05,0.027626122532480139,5.6284506996976423e-05,0,0
44,0.43018457485130035,0.18647126530170566,0.52344943200000005,0.014739360027704285,1.3321370955627246e-05,0.64804884266719576,0.21178823601692426,0,0
45,0.43018457485130035,0.18647126530170566,0.52193116900000003,0.014739360027704285,1.3321370955627246e-05,0.999237060546875,1,0,0
46,0.43018457485130035,0.18647126530170566,0.50570243999999998,0.014739360027704285,1.3321370955627246e-05,0.999237060546875,1,0,0
47,0.43018457485130035,0.18647126530170566,0.50484392,0.014739360027704285,1.3321370955627246e-05,0.999237060546875,1,0,0
48,0.031540184827953226,0.00091397684348571697,0.51636788099999997,0.026556398519985914,5.5750060854557436e-05,0,0,0,0
49,0.034080366684884525,0.001063173555382514,0.52955791200000002,0.026556398519985914,5.5750060854557436e-05,0.0040550529216908859,6.0804941017694669e-07,0,0
50,0.043896850879280344,0.0017524567143863256,0.527241929,0.026556398519985914,5.5750060854557436e-05,0.015279397859918326,1.3449920543001751e-05,0,0
