config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE
107,30.393952052482462,0.1831405427236488,4.308263781,0.020495240530516365,0.0002112170927423131,0.027542319420171327,6.4913950007323208e-05
108,28.551769846321267,0.51797975163942822,2.77837288,0.020495240530516365,0.0002112170927423131,0.046732519040330697,0.00026005988385331236
109,19.822284415208461,0.69606052237202387,2.7963836280000001,0.020495240530516365,0.0002112170927423131,0.081421590091113549,0.0010294086846710624
110,2.2729595210280316,0.39072282456814295,2.703620328,0.020495240530516365,0.0002112170927423131,0.14412080523703888,0.0041101211266755698
111,1.2177625162853265,0.7369012144247461,2.65370492,0.020495240530516365,0.0002112170927423131,0.24760837659081752,0.016506859848475133
112,10.675212099127258,0.52739727706484107,2.365916715,0.037591237216430873,0.00085313170389197967,0,0
113,10.6715360883719,0.5274406275171879,2.4594374050000001,0.037591237216430873,0.00085313170389197967,0.00011207984914413385,3.7138917343712427e-10
114,10.658449163944223,0.52760314641224204,2.8749789200000002,0.037591237216430873,0.00085313170389197967,0.0003374478269392953,2.6067818778029443e-09
115,10.624192418966159,0.52798909363306501,3.3711052179999998,0.037591237216430873,0.00085313170389197967,0.00087225065174227536,1.2921219695321674e-08
116,10.540687364487489,0.52817809103050384,2.3077736679999998,0.037591237216430873,0.00085313170389197967,0.001707158513230528,5.8057471642580723e-08
117,10.402029944225474,0.52987558410901192,4.2998669280000001,0.037591237216430873,0.00085313170389197967,0.0030170386351282847,2.349255996698125e-07
118,10.091285487263836,0.53370048880643273,3.0435615980000001,0.037591237216430873,0.00085313170389197967,0.0046875481742341641,9.6904114179813946e-07
119,9.4506694338141202,0.54310392603854318,3.2150364580000002,0.037591237216430873,0.00085313170389197967,0.0081538974143072918,3.9956118341638821e-06
120,7.9931732876042814,0.55476607436960657,2.6142208450000002,0.037591237216430873,0.00085313170389197967,0.014886053092503843,1.6219277480660707e-05
121,4.785753404493212,0.55749014416748588,3.6279964740000001,0.037591237216430873,0.00085313170389197967,0.027542319420171327,6.4913950007323208e-05
122,28.141107971947847,0.31616850277319858,4.1956373779999998,0.037591237216430873,0.00085313170389197967,0.046732519040330697,0.00026005988385331236
123,28.0554148505529,0.58950472795588316,2.6732301089999999,0.037591237216430873,0.00085313170389197967,0.081421590091113549,0.0010294086846710624
124,8.6924291273029084,0.50109689977502236,3.0526042019999999,0.037591237216430873,0.00085313170389197967,0.14412080523703888,0.0041101211266755698
125,1.0034312539088708,0.99673047304025864,1.962789602,0.037591237216430873,0.00085313170389197967,0.24760837659081752,0.016506859848475133
126,7.2778375739308538,0.50023779089947606,2.0943599499999999,0.067291972037751571,0.0033954728347152041,0,0
127,7.2778375739308538,0.50023779089947606,2.3478850819999999,0.067291972037751571,0.0033954728347152041,0.00011207984914413385,3.7138917343712427e-10
128,7.2683437248519063,0.50060625135310022,3.4307170999999999,0.067291972037751571,0.0033954728347152041,0.0003374478269392953,2.6067818778029443e-09
129,7.2399377942444616,0.50167867231730034,2.699572672,0.067291972037751571,0.0033954728347152041,0.00087225065174227536,1.2921219695321674e-08
130,7.1999787495406062,0.50395971653699112,2.6411482620000002,0.067291972037751571,0.0033954728347152041,0.001707158513230528,5.8057471642580723e-08
131,7.1112962807353579,0.50849479322614455,3.0533709039999999,0.067291972037751571,0.0033954728347152041,0.0030170386351282847,2.349255996698125e-07
132,6.8798557024853464,0.51795978574722212,2.491477368,0.067291972037751571,0.0033954728347152041,0.0046875481742341641,9.6904114179813946e-07
133,6.503835242964878,0.53765236170809283,2.3931376129999999,0.067291972037751571,0.0033954728347152041,0.0081538974143072918,3.9956118341638821e-06
134,5.5992231571452846,0.57425316356753064,3.1917631869999998,0.067291972037751571,0.0033954728347152041,0.014886053092503843,1.6219277480660707e-05
135,3.9808964221573011,0.65390297660550345,2.0295761460000001,0.067291972037751571,0.0033954728347152041,0.027542319420171327,6.4913950007323208e-05
136,2.0823564113344779,0.79336169988439087,2.2531568790000001,0.067291972037751571,0.0033954728347152041,0.046732519040330697,0.00026005988385331236
137,0.96606690732038825,0.95967823215677173,1.8741010149999999,0.067291972037751571,0.0033954728347152041,0.081421590091113549,0.0010294086846710624
138,1,1,1.8049652389999999,0.067291972037751571,0.0033954728347152041,0.14412080523703888,0.0041101211266755698
139,1,1,1.670598456,0.067291972037751571,0.0033954728347152041,0.24760837659081752,0.016506859848475133
140,1,1,1.7256398630000001,0.11458709799331832,0.013298912131096383,0,0
141,1,1,1.7267352810000001,0.11458709799331832,0.013298912131096383,0.00011207984914413385,3.7138917343712427e-10
142,1,1,1.5896744540000001,0.11458709799331832,0.013298912131096383,0.0003374478269392953,2.6067818778029443e-09
143,1,1,1.8242361149999999,0.11458709799331832,0.013298912131096383,0.00087225065174227536,1.2921219695321674e-08
144,1,1,2.0123606889999999,0.11458709799331832,0.013298912131096383,0.001707158513230528,5.8057471642580723e-08
145,1,1,1.7740941480000001,0.11458709799331832,0.013298912131096383,0.0030170386351282847,2.349255996698125e-07
146,1,1,1.805961562,0.11458709799331832,0.013298912131096383,0.0046875481742341641,9.6904114179813946e-07
147,1,1,1.8644116820000001,0.11458709799331832,0.013298912131096383,0.0081538974143072918,3.9956118341638821e-06
148,1,1,1.673435497,0.11458709799331832,0.013298912131096383,0.014886053092503843,1.6219277480660707e-05
149,1,1,1.8513052430000001,0.11458709799331832,0.013298912131096383,0.027542319420171327,6.4913950007323208e-05
